"Date","Year","Month","Day","lat","lon","location","model","ssp","Tmin","Tmax"
2079-07-16,2079,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.8256,27.8487
2079-08-16,2079,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.1212,29.0697
2079-09-16,2079,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.2633,27.9237
2079-10-16,2079,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.5011,23.0456
2079-11-16,2079,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.6997,14.1601
2079-12-16,2079,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-11.0468,11.3966
2080-01-16,2080,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-15.0367,11.3986
2080-02-15,2080,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.4981,11.0014
2080-03-16,2080,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.8849,17.1366
2080-04-16,2080,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.9296,20.9168
2080-05-16,2080,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.4796,24.0087
2080-06-16,2080,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.7134,26.2077
2080-07-16,2080,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.1656,28.9815
2080-08-16,2080,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.3631,27.2123
2080-09-16,2080,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.0452,23.9177
2080-10-16,2080,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.5116,17.3018
2080-11-16,2080,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",2.5233,15.5505
2080-12-16,2080,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.3703,11.3991
2081-01-16,2081,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-12.5335,12.0148
2081-02-15,2081,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-11.0273,10.365
2081-03-16,2081,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-10.4443,17.1782
2081-04-16,2081,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.8836,25.7737
2081-05-16,2081,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",2.1589,25.3749
2081-06-16,2081,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.4512,25.1272
2081-07-16,2081,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.6417,28.8769
2081-08-16,2081,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.7816,30.1556
2081-09-16,2081,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",2.9459,27.5115
2081-10-16,2081,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.9377,18.8602
2081-11-16,2081,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.6255,13.8846
2081-12-16,2081,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-13.1181,11.528
2082-01-16,2082,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-13.1997,9.0907
2082-02-15,2082,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-9.8105,11.5991
2082-03-16,2082,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.0951,12.3883
2082-04-16,2082,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-6.5071,15.6997
2082-05-16,2082,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.4229,25.6363
2082-06-16,2082,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.6544,25.5095
2082-07-16,2082,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.2994,27.163
2082-08-16,2082,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.392,29.2886
2082-09-16,2082,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.6871,23.1456
2082-10-16,2082,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.4833,18.753
2082-11-16,2082,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.5475,16.422
2082-12-16,2082,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.3041,11.1911
2083-01-16,2083,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.9778,10.5303
2083-02-15,2083,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-11.0563,6.9586
2083-03-16,2083,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.3588,14.3543
2083-04-16,2083,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.3496,16.8539
2083-05-16,2083,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.1016,19.6553
2083-06-16,2083,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.701,24.376
2083-07-16,2083,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",12.2115,27.4396
2083-08-16,2083,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.1945,27.8308
2083-09-16,2083,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",6.5195,26.6639
2083-10-16,2083,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",1.3556,16.4167
2083-11-16,2083,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.059,13.926
2083-12-16,2083,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-12.523,10.4801
2084-01-16,2084,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.8075,12.744
2084-02-15,2084,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-6.1695,12.046
2084-03-16,2084,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.9038,15.5105
2084-04-16,2084,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.0171,22.2072
2084-05-16,2084,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",5.7117,24.1356
2084-06-16,2084,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",5.7422,27.0132
2084-07-16,2084,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.7801,25.2969
2084-08-16,2084,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.8705,26.8505
2084-09-16,2084,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",6.3796,27.2779
2084-10-16,2084,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.359,18.3329
2084-11-16,2084,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-6.3278,13.7534
2084-12-16,2084,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.522,14.3241
2085-01-16,2085,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-11.4842,11.432
2085-02-15,2085,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-6.6345,11.0974
2085-03-16,2085,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.1785,17.0172
2085-04-16,2085,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.1661,16.5559
2085-05-16,2085,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.5546,22.62
2085-06-16,2085,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.176,27.2506
2085-07-16,2085,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.9402,28.1313
2085-08-16,2085,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.6506,28.2573
2085-09-16,2085,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.8074,28.3617
2085-10-16,2085,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.4283,19.9709
2085-11-16,2085,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",2.1788,14.7751
2085-12-16,2085,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-8.9212,12.1965
2086-01-16,2086,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.2134,12.1837
2086-02-15,2086,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.2261,13.5207
2086-03-16,2086,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.3802,16.8471
2086-04-16,2086,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.3451,15.9536
2086-05-16,2086,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.4854,24.3011
2086-06-16,2086,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.5346,26.8695
2086-07-16,2086,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.351,26.2505
2086-08-16,2086,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",12.6387,29.1113
2086-09-16,2086,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.982,29.5024
2086-10-16,2086,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.8455,20.5091
2086-11-16,2086,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.1596,17.5244
2086-12-16,2086,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.2385,13.5465
2087-01-16,2087,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.0477,10.1775
2087-02-15,2087,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.5749,11.4253
2087-03-16,2087,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.0276,13.9883
2087-04-16,2087,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.8523,17.4806
2087-05-16,2087,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.8855,21.7332
2087-06-16,2087,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.6552,27.0163
2087-07-16,2087,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.1417,28.093
2087-08-16,2087,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.5902,26.7531
2087-09-16,2087,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.7154,26.2659
2087-10-16,2087,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.6608,23.2497
2087-11-16,2087,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.532,13.108
2087-12-16,2087,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.4222,10.7738
2088-01-16,2088,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.23,13.3267
2088-02-15,2088,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-10.81,10.5705
2088-03-16,2088,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.7742,12.4792
2088-04-16,2088,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.4066,18.8953
2088-05-16,2088,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.3243,27.4403
2088-06-16,2088,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.9518,23.1263
2088-07-16,2088,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",12.0382,27.5731
2088-08-16,2088,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.103,30.2024
2088-09-16,2088,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.6525,25.7877
2088-10-16,2088,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.4895,26.2396
2088-11-16,2088,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",1.4921,13.9427
2088-12-16,2088,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.5814,10.8429
2089-01-16,2089,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-8.5026,11.9022
2089-02-15,2089,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-8.2664,13.7238
2089-03-16,2089,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.3651,15.9275
2089-04-16,2089,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.6457,16.363
2089-05-16,2089,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",1.4016,18.6871
2089-06-16,2089,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.1084,26.4785
2089-07-16,2089,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.9888,24.2036
2089-08-16,2089,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.785,27.6916
2089-09-16,2089,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.8578,25.6707
2089-10-16,2089,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",1.8507,18.7672
2089-11-16,2089,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.6126,13.7452
2089-12-16,2089,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-8.0987,12.3391
2090-01-16,2090,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-9.0863,9.8655
2090-02-15,2090,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.3388,11.2345
2090-03-16,2090,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.8077,11.3689
2090-04-16,2090,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.5479,20.385
2090-05-16,2090,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",1.8938,19.1867
2090-06-16,2090,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",6.0945,27.445
2090-07-16,2090,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.9815,26.8549
2090-08-16,2090,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",12.7537,29.0251
2090-09-16,2090,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.9333,30.525
2090-10-16,2090,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",2.8174,26.8475
2090-11-16,2090,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",2.4455,14.22
2090-12-16,2090,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.3207,12.305
2091-01-16,2091,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-14.343,11.6859
2091-02-15,2091,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.4532,14.8074
2091-03-16,2091,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-8.2388,17.055
2091-04-16,2091,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.6039,16.2718
2091-05-16,2091,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.923,20.7374
2091-06-16,2091,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.9381,27.9685
2091-07-16,2091,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.6643,25.4414
2091-08-16,2091,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.8046,28.7564
2091-09-16,2091,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.3807,28.9557
2091-10-16,2091,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",1.6621,25.429
2091-11-16,2091,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.2546,13.6941
2091-12-16,2091,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.6259,14.4848
2092-01-16,2092,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-6.7631,11.5169
2092-02-15,2092,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-9.6285,10.2223
2092-03-16,2092,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.3495,15.4087
2092-04-16,2092,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.8047,16.8165
2092-05-16,2092,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.9901,24.1747
2092-06-16,2092,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",5.01,26.0228
2092-07-16,2092,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.1757,30.1537
2092-08-16,2092,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",12.2407,26.6397
2092-09-16,2092,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.5633,29.8274
2092-10-16,2092,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",6.7638,19.6581
2092-11-16,2092,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.1039,13.9686
2092-12-16,2092,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.9987,10.8472
2093-01-16,2093,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.3594,11.0562
2093-02-15,2093,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.6628,12.2656
2093-03-16,2093,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.4293,13.1242
2093-04-16,2093,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.9814,19.499
2093-05-16,2093,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",2.413,25.0666
2093-06-16,2093,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",6.809,27.2974
2093-07-16,2093,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.4165,27.7379
2093-08-16,2093,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.9048,27.6447
2093-09-16,2093,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.2194,25.9654
2093-10-16,2093,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.1776,25.3977
2093-11-16,2093,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.3814,15.5068
2093-12-16,2093,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.978,12.0899
2094-01-16,2094,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-8.074,9.4673
2094-02-15,2094,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.0045,10.3592
2094-03-16,2094,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.4324,17.7543
2094-04-16,2094,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",2.9333,24.5318
2094-05-16,2094,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",6.4427,23.6477
2094-06-16,2094,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.0173,26.1764
2094-07-16,2094,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.5458,23.8441
2094-08-16,2094,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.2266,26.1025
2094-09-16,2094,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.199,26.1434
2094-10-16,2094,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.8895,21.5994
2094-11-16,2094,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.7715,14.0968
2094-12-16,2094,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.4521,12.4933
2095-01-16,2095,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-8.8947,12.113
2095-02-15,2095,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-13.9635,11.9841
2095-03-16,2095,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.1256,18.1252
2095-04-16,2095,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.2593,22.1502
2095-05-16,2095,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.2458,21.372
2095-06-16,2095,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.3777,24.9704
2095-07-16,2095,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",9.0582,28.9433
2095-08-16,2095,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.0684,25.4369
2095-09-16,2095,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",6.848,25.6239
2095-10-16,2095,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.6912,22.3298
2095-11-16,2095,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.2295,14.888
2095-12-16,2095,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-6.3501,12.5214
2096-01-16,2096,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-10.2171,9.8201
2096-02-15,2096,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.9059,10.7951
2096-03-16,2096,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.3359,18.8319
2096-04-16,2096,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.6972,22.6563
2096-05-16,2096,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.3392,23.6482
2096-06-16,2096,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.575,28.3206
2096-07-16,2096,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.282,29.7465
2096-08-16,2096,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.4333,30.6115
2096-09-16,2096,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.7498,30.9736
2096-10-16,2096,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",5.6541,21.0604
2096-11-16,2096,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-3.6358,15.3687
2096-12-16,2096,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.3392,12.0659
2097-01-16,2097,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-13.9259,12.9246
2097-02-15,2097,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-10.3929,11.2302
2097-03-16,2097,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.6695,16.044
2097-04-16,2097,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",2.0268,17.3125
2097-05-16,2097,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",5.0136,24.007
2097-06-16,2097,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.2518,27.821
2097-07-16,2097,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.7618,33.0383
2097-08-16,2097,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",12.3144,33.7647
2097-09-16,2097,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.8348,25.9682
2097-10-16,2097,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.5744,16.488
2097-11-16,2097,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.5589,15.0424
2097-12-16,2097,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.9724,13.2588
2098-01-16,2098,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.9872,11.126
2098-02-15,2098,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.7301,6.9331
2098-03-16,2098,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-8.2652,10.5379
2098-04-16,2098,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.8045,19.1869
2098-05-16,2098,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",2.4941,20.8466
2098-06-16,2098,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.0498,26.834
